key	function	accession	associated_groups	p_HL	N_HL	p_LLI	N_LLI	p_LLIILLIII	N_LLIILLIII
func_b7102030ee92	Creatinine amidohydrolase	1499498.EV05_0531,167539.Pro_0531	LLIILLIII	0	78	0	31	0.45454545454545453	11
func_b72e8c598cc9	rpmH :: Ribosomal protein L34	74547.PMT_1368,93060.P9215_13971	HL	0.07692307692307693	78	0	31	0	11
func_b805a60a914f	Ami_2	74547.PMT_0712,1499502.EV12_2616		0	78	0	31	0	11
func_b81b18b5bf32	lipolytic protein G-D-S-L family	1282876.BAOK01000002_gene654,1131269.AQVV01000060_gene896,1499499.EV06_2011,1501268.EW14_0731,93060.P9215_17951,167548.EU98_1643,766499.C357_03565	HL,LLIILLIII	0.1282051282051282	78	0	31	0.09090909090909091	11
func_b89f1aa66dab	NfeD-like C-terminal,  partner-binding	1499502.EV12_2461,74547.PMT_1300		0	78	0	31	0	11
func_b91464e13167	talC :: Transaldolase/Fructose-6-phosphate aldolase	74547.PMT_1453,1499502.EV12_1052		0	78	0	31	0	11
func_b9460c0eb394	Glycosyltransferase family 10 (fucosyltransferase) C-term	1499499.EV06_2015,1410666.JHXG01000009_gene452,167548.EU98_1844,59921.EU92_0481,167542.P9515_13921	HL,LLIILLIII	0.05128205128205128	78	0	31	0.09090909090909091	11
func_b97fadb23992	urtD :: Branched-chain amino acid ATP-binding cassette transporter	74547.PMT_2226,1499502.EV12_2357		0	78	0	31	0	11
func_b99df91a64c1	lytic transglycosylase activity	74547.PMT_0713,1499502.EV12_2615		0	78	0	31	0	11
func_b9f6536684bb	thiamine transport	1471459.JFLJ01000134_gene1254	HL	0.14102564102564102	78	0	31	0	11
func_ba13ec09fcb5	ugpA :: Binding-protein-dependent transport system inner membrane component	74547.PMT_0693,1499502.EV12_2636		0	78	0	31	0	11
func_ba5b5a7fc7de	glcD :: FAD linked oxidases, C-terminal domain	74547.PMT_1295		0	78	0	31	0	11
func_ba72ee01c72d	Protein kinase domain	1499502.EV12_1858,1499502.EV12_0248,74547.PMT_0154		0	78	0	31	0	11
func_ba958f4b5934	tRNA processing	1197906.CAJQ02000023_gene2185,313625.BL107_05874,1244531.CIG1485E_0041,1196322.A370_05152,332101.JIBU02000013_gene1277,1123229.AUBC01000004_gene3017,1132442.KB889752_gene2940	HL,LLIILLIII	0.07692307692307693	78	0	31	0.09090909090909091	11
func_baad876a02d9	slr0815 :: Alternative locus ID	167555.NATL1_06261,1501269.EW15_0668,1499502.EV12_2933,74547.PMT_0466	LLI	0	78	0.9032258064516129	31	0	11
func_bacf724a7925	pdxH :: Catalyzes the oxidation of either pyridoxine 5'- phosphate (PNP) or pyridoxamine 5'-phosphate (PMP) into pyridoxal 5'-phosphate (PLP)	1499502.EV12_2315,74547.PMT_2199		0	78	0	31	0	11
func_bad051b5ff74	4Fe-4S iron sulfur cluster binding pr	1499498.EV05_1188,1499502.EV12_0767,1499499.EV06_1409,84588.SYNW1632,93059.P9211_13471,167555.NATL1_17921,74547.PMT_0333,1501269.EW15_1849,167539.Pro_1209	LLI,LLIILLIII	0	78	0.9354838709677419	31	1.0	11
func_bad26385e70c	COG0526,  thiol-disulfide isomerase and thioredoxins	1499502.EV12_0216,167555.NATL1_10531,167539.Pro_0911,93059.P9211_09281,74547.PMT_0657,1499499.EV06_1099,221359.RS9916_28169,74547.PMT_1549,1499502.EV12_2677	LLI,LLIILLIII	0	78	0.8709677419354839	31	0.7272727272727273	11
func_bb6c97dc5fb6	uridine kinase	1501268.EW14_1708,167542.P9515_14051	HL	0.07692307692307693	78	0	31	0	11
func_bbe055946a7d	wbpO :: Belongs to the UDP-glucose GDP-mannose dehydrogenase family	1469557.JSWF01000028_gene2949,264198.Reut_B5375,494416.AYXN01000042_gene1902,981327.F925_00642,981336.F944_01164	HL	0.0641025641025641	78	0	31	0	11
func_bc18553c9479	DNA excision	74547.PMT_0304,999541.bgla_1g31800	HL	0.01282051282051282	78	0	31	0	11
func_bc1c85713603	Phosphodiester glycosidase	74547.PMT_1778,1499502.EV12_3035		0	78	0	31	0	11
func_bc713ea04ebc	Esterase lipase thioesterase family active site	1499502.EV12_3079,74547.PMT_0385		0	78	0	31	0	11
func_bc729e563f08	Z1 domain	167539.Pro_1274,74546.PMT9312_0373,93060.P9215_04541,146891.A9601_04281	HL,LLIILLIII	0.0641025641025641	78	0	31	0.09090909090909091	11
func_bd36d9eaf602	SIS domain	338969.Rfer_1245,74546.PMT9312_1337,1217720.ALOX01000011_gene2526,1501268.EW14_1457,1034943.BN1094_01883,316058.RPB_3812,533247.CRD_00170	HL,LLI	0.14102564102564102	78	0.03225806451612903	31	0	11
func_bdf8cb583703	cynS :: Catalyzes the reaction of cyanate with bicarbonate to produce ammonia and carbon dioxide	316278.SynRCC307_2485,585425.KR52_02660,1501269.EW15_0074,167548.EU98_0173,59926.EV02_0437,167555.NATL1_00701,59919.PMM0373	HL,LLI	0.07692307692307693	78	0.5161290322580645	31	0	11
func_bdf980500b1b	of the beta-lactamase fold	59925.EU91_0355,167546.P9301_02051,167550.EV00_0569,59919.PMM0185,1499499.EV06_0594,59921.EU92_1779,146891.A9601_02031,93060.P9215_02031,167539.Pro_0210,1471522.JFNU01000004_gene132,167548.EU98_1043,69042.WH5701_11479,74547.PMT_2068,59926.EV02_1038,74545.EU96_0839,93059.P9211_02031,93057.EU95_1811,1499498.EV05_0866,74546.PMT9312_0187,1499502.EV12_1400,1501268.EW14_0228,167542.P9515_02141,316278.SynRCC307_2299	HL,LLIILLIII	0.9743589743589743	78	0	31	1.0	11
func_be1e7b4814f1	rbpA :: RNA recognition motif	74545.EU96_1407,59919.PMM1376,74546.PMT9312_1499,167542.P9515_15501	HL	0.2692307692307692	78	0	31	0	11
func_be287a72852e	TM2 domain	1443113.LC20_02969,69042.WH5701_05400,74547.PMT_2056,338966.Ppro_2995,1499502.EV12_1388,1121287.AUMU01000010_gene1850,1118055.CAGU01000043_gene1482,313598.MED152_02510	HL,LLI	0.038461538461538464	78	0.12903225806451613	31	0	11
func_bee7d0ac6a85	srrA :: Bacterial extracellular solute-binding protein	74547.PMT_0145		0	78	0	31	0	11
func_bf9350beb8dd	Photosystem II protein	167555.NATL1_15541,167555.NATL1_15611	LLI	0	78	0.967741935483871	31	0	11
func_c00c3d573b51	echA :: NADH ubiquinone oxidoreductase subunit 5 chain L Multisubunit Na H antiporter, MnhA subunit	167539.Pro_1393	LLIILLIII	0	78	0	31	0.5454545454545454	11
func_c09ebe4c0983	Glycosyltransferase like family 2	64471.sync_0139,565034.BHWA1_00829,59919.PMM1222,997884.HMPREF1068_00494,167539.Pro_1328,167542.P9515_03911,533247.CRD_00153,269796.Rru_A2494,1280380.KR100_12615,1499498.EV05_1239,32051.SynWH7803_0193,167542.P9515_13891,1173021.ALWA01000025_gene2541,1034943.BN1094_00510,1471459.JFLJ01000132_gene1328,1056512.D515_00684,1499502.EV12_1787,221360.RS9917_04695,232348.ADXL01000091_gene438,694427.Palpr_1135,983544.Lacal_0120,237368.SCABRO_00137,1499499.EV06_0071,1048983.EL17_17795,1501268.EW14_0407,1408423.JHYA01000010_gene1440,1499502.EV12_1497,93059.P9211_12951,997884.HMPREF1068_03594,768670.Calni_0623	HL,LLIILLIII	0.28205128205128205	78	0	31	0.6363636363636364	11
func_c13614f95f83	Pyrimidine dimer DNA glycosylase	1499499.EV06_1940,167539.Pro_1489,74547.PMT_0842,1499502.EV12_1072,1499498.EV05_1360,93059.P9211_11951	LLIILLIII	0	78	0	31	0.9090909090909091	11
func_c139db08703b	Multicopper oxidase	32051.SynWH7803_0948,32051.SynWH7803_0882,232348.ADXL01000044_gene1478		0	78	0	31	0	11
func_c1c39274d944	PERMEase	74547.PMT_0430		0	78	0	31	0	11
func_c216fbb292f4	Family 2	167539.Pro_0060,167542.P9515_16771,167546.P9301_16881,59925.EU91_1664,59921.EU92_0495,1471459.JFLJ01000156_gene920,93060.P9215_12611,59919.PMM1497,1499499.EV06_0741,1501268.EW14_1270,74546.PMT9312_1589,167548.EU98_1289	HL,LLIILLIII	0.782051282051282	78	0	31	0.45454545454545453	11
func_c22fc301bfa9	trm1 :: N2,N2-dimethylguanosine tRNA methyltransferase	1499502.EV12_2033,74547.PMT_1174		0	78	0	31	0	11
func_c2890406cb46	rnpA :: RNaseP catalyzes the removal of the 5'-leader sequence from pre-tRNA to produce the mature 5'-terminus. It can also cleave other RNA substrates such as 4.5S RNA. The protein component plays an auxiliary but essential role in vivo by binding to the 5'-leader sequence and broadening the substrate specificity of the ribozyme	1471522.JFNU01000169_gene953,1499502.EV12_1926,93060.P9215_13981,1499498.EV05_1262,74546.PMT9312_1285,74545.EU96_1506,59921.EU92_0233,1499499.EV06_0019,93059.P9211_12711,59926.EV02_1760,167546.P9301_13851,167539.Pro_1300,74547.PMT_1369,167548.EU98_1898,1471459.JFLJ01000132_gene1311,167542.P9515_13561,59919.PMM1184,59925.EU91_1276,1501268.EW14_1433,146891.A9601_13771	HL,LLIILLIII	0.9743589743589743	78	0	31	1.0	11
func_c2a7efb86c2e	domain,  Protein	1501269.EW15_1615,1499502.EV12_2245,533240.CRC_03048,167555.NATL1_15531	HL,LLI	0.01282051282051282	78	0.8387096774193549	31	0	11
func_c2efb868d723	Part of the MsrPQ system that repairs oxidized periplasmic proteins containing methionine sulfoxide residues (Met-O),  using respiratory chain electrons. Thus protects these proteins from oxidative-stress damage caused by reactive species of oxygen and chlorine generated by the host defense mechanisms. MsrPQ is essential for the maintenance of envelope integrity under bleach stress,  rescuing a wide series of structurally unrelated periplasmic proteins from methionine oxidation. MsrQ provides electrons for reduction to the reductase catalytic subunit MsrP,  using the quinone pool of the respiratory chain	74547.PMT_2265,1499502.EV12_2404		0	78	0	31	0	11
func_c34f5ba615ea	Domain of unknown function (DUF4278)	316279.Syncc9902_1206,1499502.EV12_0572,74547.PMT_1479	LLIILLIII	0	78	0	31	0.09090909090909091	11
func_c3b0830113d1	ubiX :: Flavin prenyltransferase that catalyzes the synthesis of the prenylated FMN cofactor (prenyl-FMN) for 4-hydroxy-3- polyprenylbenzoic acid decarboxylase UbiD. The prenyltransferase is metal-independent and links a dimethylallyl moiety from dimethylallyl monophosphate (DMAP) to the flavin N5 and C6 atoms of FMN	93059.P9211_09161,167555.NATL1_10431,74547.PMT_0767,1499499.EV06_1179,1499502.EV12_2555,1499498.EV05_1656,1501269.EW15_1059,167539.Pro_0989	LLI,LLIILLIII	0	78	0.8387096774193549	31	0.9090909090909091	11
func_c3bd7b7ed0a9	Anthranilate phosphoribosyltransferase	74547.PMT_2242,1499502.EV12_2380,1499499.EV06_1581,167555.NATL1_21741,93059.P9211_18281,1501269.EW15_2260,1499498.EV05_0388,167539.Pro_1859	LLI,LLIILLIII	0	78	0.967741935483871	31	0.9090909090909091	11
func_c3e1d8316dcd	recombinase activity	74547.PMT_1699		0	78	0	31	0	11
func_c43845817b1e	ampC :: beta-lactamase	1501269.EW15_1593,93059.P9211_11351,167539.Pro_1145,74547.PMT_1133,167555.NATL1_15311,1499502.EV12_1184,1499498.EV05_1421	LLI,LLIILLIII	0	78	0.8709677419354839	31	0.5454545454545454	11
func_c45d7a26a16a	Autotransporter beta-domain	221359.RS9916_32452,167542.P9515_12161,1132855.KB913035_gene724,146891.A9601_12321,1002672.SAR11G3_01399	HL,LLIILLIII	0.038461538461538464	78	0	31	0.09090909090909091	11
func_c47994d55d6b	gloA :: Lactoylglutathione lyase	93060.P9215_07351,146891.A9601_07081,74546.PMT9312_0652,1471459.JFLJ01000111_gene75,59919.PMM0653,74547.PMT_2084,167546.P9301_06791,167539.Pro_0234,32051.SynWH7803_2378,59925.EU91_0149,1499499.EV06_0570,1499502.EV12_0327,93059.P9211_02261,1499498.EV05_0841	HL,LLIILLIII	0.8974358974358975	78	0	31	1.0	11
func_c49aeb49eb06	Oxidoreductase family,  C-terminal alpha/beta domain	1116472.MGMO_94c00220,1121403.AUCV01000001_gene786,946483.Cenrod_0497,945550.VISI1226_14926	HL,LLI	0.08974358974358974	78	0.03225806451612903	31	0	11
func_c4ded9bf060d	thiF :: Alternative locus ID	74547.PMT_1719,1499502.EV12_1198		0	78	0	31	0	11
func_c55bbd32a47c	BRCA1 C Terminus (BRCT) domain	74547.PMT_1002,167539.Pro_1525,1499498.EV05_0077,1499502.EV12_0870	LLIILLIII	0	78	0	31	0.7272727272727273	11
func_c5c873d59307	Radical SAM protein	167546.P9301_13141	HL	0.10256410256410256	78	0	31	0	11
func_c62adcfe4651	alpha beta hydrolase	74547.PMT_1943,1499498.EV05_0282,1499499.EV06_1689,93059.P9211_17211,1499502.EV12_1770	LLIILLIII	0	78	0	31	0.8181818181818182	11
func_c6911de6af46	hrcA :: Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons	74547.PMT_2026,1499502.EV12_0616		0	78	0	31	0	11
func_c6c696dac545	Acid phosphatase homologues	1499502.EV12_1321,74547.PMT_1569		0	78	0	31	0	11
func_c79c61b941e3	Capsule polysaccharide	1499499.EV06_2008,1499499.EV06_0069,110663.KI911558_gene1524,84588.SYNW0400	HL,LLIILLIII	0.05128205128205128	78	0	31	0.09090909090909091	11
func_c7e081288e93	Tfp pilus assembly protein FimT	221360.RS9917_02301,59931.WH7805_06006		0	78	0	31	0	11
func_c7e9b56c1922	Fatty acid desaturase	167546.P9301_15721,1499499.EV06_1407,74545.EU96_1709,93060.P9215_16141,74546.PMT9312_1473,1501268.EW14_1688,74547.PMT_0797,167539.Pro_1208,1499502.EV12_2521,167548.EU98_1657,167550.EV00_0959,59926.EV02_1583	HL,LLIILLIII	0.7307692307692307	78	0	31	0.5454545454545454	11
func_c889ac7e8805	slt :: Transglycosylase SLT domain	1499502.EV12_1624,74547.PMT_1824		0	78	0	31	0	11
func_c8dfd6a96913	PFAM NAD-dependent epimerase dehydratase	167548.EU98_1870,290317.Cpha266_2635,1454007.JAUG01000036_gene4376,479434.Sthe_2765,383372.Rcas_3093,644282.Deba_0419,59921.EU92_0263	HL,LLI	0.07692307692307693	78	0.03225806451612903	31	0	11
func_c91417573bc6	multidrug efflux ABC transporter	59925.EU91_1024,59919.PMM0977,74545.EU96_0225,74546.PMT9312_0982,167542.P9515_10521,1501268.EW14_1086,93057.EU95_1031,74547.PMT_2189,1499502.EV12_2300,59926.EV02_0347,167548.EU98_1241,167546.P9301_10531,93060.P9215_10851,59921.EU92_1282,167555.NATL1_09021,146891.A9601_10531	HL,LLI	0.9487179487179487	78	0.9032258064516129	31	0	11
func_ca24ce7ba2eb	Phytochelatin synthase	74547.PMT_1013,1499502.EV12_0848		0	78	0	31	0	11
func_ca5223c3db13	dps :: Belongs to the Dps family	74547.PMT_2218,1499502.EV12_2344		0	78	0	31	0	11
func_ca6911d18e59	dld :: D-Lactate dehydrogenase	1499499.EV06_1691,167539.Pro_1755,93059.P9211_13031,1499498.EV05_1233	HL,LLIILLIII	0.01282051282051282	78	0	31	0.7272727272727273	11
func_cacd7624514e	Belongs to the peptidase S33 family	93060.P9215_03931,59925.EU91_0537,167542.P9515_03961,146891.A9601_03911,167555.NATL1_12631,167548.EU98_0800,1501269.EW15_1365,59919.PMM0356,1501268.EW14_0409,74546.PMT9312_0360,59921.EU92_1172,59926.EV02_0855,167550.EV00_0801,167546.P9301_03901	HL,LLI	0.9615384615384616	78	0.8709677419354839	31	0	11
func_caf6678aa8c8	hemolysin activation secretion protein	167555.NATL1_18981,1499502.EV12_2247,74546.PMT9312_0721	HL,LLI	0.02564102564102564	78	0.8387096774193549	31	0	11
func_cb533c894864	Pentapeptide repeats (8 copies)	1496688.ER33_06815,232348.ADXL01000066_gene2694		0	78	0	31	0	11
func_cb7c5a34544c	membrane	1499502.EV12_1283,74547.PMT_2358		0	78	0	31	0	11
func_cbee87453334	calcium- and calmodulin-responsive adenylate cyclase activity	1501269.EW15_1639,1501269.EW15_0486,1501269.EW15_1303,1280380.KR100_02385,167555.NATL1_00841,84588.SYNW2304,118163.Ple7327_4539,74547.PMT_1875,59925.EU91_1400,1499502.EV12_1107,74547.PMT_2052,74547.PMT_1876,59926.EV02_1819,167555.NATL1_00651,1280380.KR100_12175,74547.PMT_2054,388467.A19Y_4638,74547.PMT_2051,69042.WH5701_13950,167555.NATL1_00961,59919.PMM1416,1499502.EV12_0193,1499502.EV12_1519	HL,LLI	0.10256410256410256	78	0.45161290322580644	31	0	11
func_cc5e05c2de4d	CheY-like receiver and wHTH DNA-binding domains	1499498.EV05_0088,167539.Pro_1542,93059.P9211_15001,1499499.EV06_1920	LLIILLIII	0	78	0	31	0.45454545454545453	11
func_cc72b08bc062	Mechanosensitive ion channel	1499502.EV12_1131,74547.PMT_0854,232348.ADXL01000054_gene1763		0	78	0	31	0	11
func_ccd1dadcff9c	Domain of unknown function (DUF4330)	74547.PMT_0719,1499502.EV12_2608		0	78	0	31	0	11
func_ccf4a83779ae	speB2 :: Belongs to the arginase family	84588.SYNW1412,1280380.KR100_09390	HL,LLI	0.2692307692307692	78	0.03225806451612903	31	0	11
func_cdfc21c7f056	Gram-negative-bacterium-type cell wall biogenesis	167548.EU98_0513,167542.P9515_12821	HL	0.08974358974358974	78	0	31	0	11
func_cec326b93e1d	Tellurite resistance protein TerB	1499502.EV12_2579,74547.PMT_0746		0	78	0	31	0	11
func_cedb24eef770	hli8 :: High light inducible protein	1501269.EW15_0566,93059.P9211_04711,1499502.EV12_2445,167555.NATL1_05261,1499499.EV06_0328,167539.Pro_0469,1499498.EV05_0595,74547.PMT_1314	LLI,LLIILLIII	0	78	0.9032258064516129	31	0.9090909090909091	11
func_cf353045ad7b	PFAM DoxX	93060.P9215_12931,74546.PMT9312_1486,59921.EU92_0298,59921.EU92_0910,146891.A9601_16051,74545.EU96_1727	HL	0.3974358974358974	78	0	31	0	11
func_cf3d077d41ce	Glycosyl transferase family 8	74547.PMT_1915,1499502.EV12_1738	HL	0.01282051282051282	78	0	31	0	11
func_cf5d342f8240	The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)	59919.PMM1229,74546.PMT9312_1302,59925.EU91_1248,74545.EU96_1527	HL,LLI	0.08974358974358974	78	0.03225806451612903	31	0	11
func_cfd4ccb05f19	Putative ParB-like nuclease	1499498.EV05_0494,74547.PMT_2525,74547.PMT_0843,74547.PMT_0953,93059.P9211_05691,74547.PMT_0952	LLIILLIII	0	78	0	31	0.18181818181818182	11
func_d00ae6fa2963	hmuO :: heme oxygenase	74547.PMT_1932		0	78	0	31	0	11
func_d01bf96ad09c	Trypsin	1499502.EV12_2048,74547.PMT_1188,64471.sync_1124	HL	0.01282051282051282	78	0	31	0	11
func_d03e80243626	psaI :: Photosystem I subunit VIII (PsaI)	1499502.EV12_1250		0	78	0	31	0	11
func_d0abfd45dfdf	exonuclease of the beta-lactamase fold involved in RNA processing	59925.EU91_0752,59919.PMM0730,93060.P9215_08181,167550.EV00_1574,74546.PMT9312_0734,167542.P9515_08581,93057.EU95_1141	HL	0.23076923076923078	78	0	31	0	11
func_d0f9e1208042	ABC-type Fe3 -hydroxamate transport system,  periplasmic component	93057.EU95_0724	HL,LLI	0.02564102564102564	78	0.2903225806451613	31	0	11
func_d11cfe9c88e2	FAD-dependent	1499502.EV12_2099,74547.PMT_1236		0	78	0	31	0	11
func_d12ca7bc68a0	Type IV pilus assembly protein PilM;	93059.P9211_08211,1499498.EV05_1733,1501269.EW15_1241	LLI,LLIILLIII	0	78	0.16129032258064516	31	0.2727272727272727	11
func_d212b5047a33	mpeD :: Belongs to the phycobilisome linker protein family	167555.NATL1_03921,1499499.EV06_0456,167539.Pro_0345,1499498.EV05_0724,1501269.EW15_0405	LLI,LLIILLIII	0	78	0.9032258064516129	31	0.9090909090909091	11
func_d2a19eba9888	lldD :: L-lactate dehydrogenase	167555.NATL1_20471,1499498.EV05_0280,93059.P9211_17191,1501269.EW15_2118,167539.Pro_1754,1499499.EV06_1692	LLI,LLIILLIII	0	78	0.9032258064516129	31	0.9090909090909091	11
func_d2c5a913ddab	cutA :: Alternative locus ID	146891.A9601_05611,59921.EU92_0847,167546.P9301_05311,167550.EV00_1821,74546.PMT9312_0505,1471522.JFNU01000005_gene1475,59926.EV02_0692,167548.EU98_0014,1501268.EW14_0549	HL,LLIILLIII	0.8717948717948718	78	0	31	0.09090909090909091	11
func_d2ed6843c59c	desC :: Fatty acid desaturase	1499502.EV12_2278		0	78	0	31	0	11
func_d3098b6d02ce	NMT1-like family	91464.S7335_2742,118166.JH976537_gene464,1471522.JFNU01000200_gene466,102129.Lepto7375DRAFT_5675,167548.EU98_0170	HL,LLI	0.10256410256410256	78	0.06451612903225806	31	0	11
func_d30ba30bbef1	HpcH/HpaI aldolase/citrate lyase family	74545.EU96_1578,931627.MycrhDRAFT_5119,216594.MMAR_2331	HL	0.02564102564102564	78	0	31	0	11
func_d358d56001f5	4Fe-4S binding domain	93059.P9211_08601,1499502.EV12_2316,1499498.EV05_1696,74547.PMT_2200,167539.Pro_0935,74547.PMT_0697,1499502.EV12_2632,1499499.EV06_1126	LLIILLIII	0	78	0	31	0.6363636363636364	11
func_d35d7a4caf54	Rhomboid family	74547.PMT_0505,1499502.EV12_2879	LLI	0	78	0.03225806451612903	31	0	11
func_d388e1890f4b	kdsB :: Cytidylyltransferase	1499502.EV12_1737,74547.PMT_1914		0	78	0	31	0	11
func_d478b8f3adac	DegT DnrJ EryC1 StrS aminotransferase family enzyme	1499498.EV05_1351,1499499.EV06_1467,167539.Pro_1456	LLIILLIII	0	78	0	31	0.6363636363636364	11
func_d4dba585f8d2	kdsB :: Belongs to the KdsB family	221359.RS9916_38487,1280380.KR100_02220,69042.WH5701_01675,313625.BL107_05599,585425.KR52_01610,84588.SYNW0184	HL,LLI	0.05128205128205128	78	0.06451612903225806	31	0	11
func_d65b87fdd8c4	multidrug efflux associated	167546.P9301_10541,1471522.JFNU01000139_gene1769,59919.PMM0978,74546.PMT9312_0983,167542.P9515_10531,167550.EV00_0075,59925.EU91_1025,59921.EU92_1281,93060.P9215_10861,167548.EU98_1242,93057.EU95_1030,59926.EV02_0348,74547.PMT_2188,167555.NATL1_09031,1499502.EV12_2299,1471459.JFLJ01000115_gene1605,146891.A9601_10541,1501268.EW14_1087	HL,LLI	0.9487179487179487	78	0.9032258064516129	31	0	11
func_d6677b48803f	urtC :: Belongs to the binding-protein-dependent transport system permease family	74545.EU96_0476,93060.P9215_09161,59926.EV02_0177,167555.NATL1_19171,167548.EU98_0545,59919.PMM0972,146891.A9601_08861,59921.EU92_0672,167550.EV00_1472,74546.PMT9312_0827,1501269.EW15_1978	HL,LLI	0.8846153846153846	78	1.0	31	0	11
func_d686835f5e85	ctaE :: Heme copper-type cytochrome quinol oxidase subunit 3	167542.P9515_12651,59921.EU92_1630,93060.P9215_16651	HL,LLI	0.05128205128205128	78	0.06451612903225806	31	0	11
func_d6bbfd7039ba	PFAM N-acetylneuraminic acid synthase	608506.COB47_0921,1322246.BN4_12680,1121451.DESAM_21315	HL	0.0641025641025641	78	0	31	0	11
func_d6c33c1c75ec	Class II Aldolase and Adducin N-terminal domain	167542.P9515_14011,1501268.EW14_1704	HL	0.08974358974358974	78	0	31	0	11
func_d6c75d458fdf	ubiquitin	167548.EU98_1602	HL,LLIILLIII	0.0641025641025641	78	0	31	0.09090909090909091	11
func_d73bf0884976	CHASE2 domain	1499502.EV12_2251,74547.PMT_2152		0	78	0	31	0	11
func_d75c3507db88	fatty acid desaturase	59921.EU92_0317,167542.P9515_15521,146891.A9601_15871,59925.EU91_1552,59919.PMM1378	HL,LLIILLIII	0.15384615384615385	78	0	31	0.09090909090909091	11
func_d7ad2e899c4e	pstS :: Belongs to the PstS family	146891.A9601_07741,167546.P9301_07741,74545.EU96_0370,93059.P9211_06851,167542.P9515_12191,59921.EU92_0929,93060.P9215_08081,167550.EV00_1588,93057.EU95_1131,59919.PMM0710,1501268.EW14_1294,59925.EU91_0742	HL,LLIILLIII	0.6410256410256411	78	0	31	0.09090909090909091	11
func_d7df2185a1e4	Polysaccharide lyase	59919.PMM0126,1471459.JFLJ01000230_gene717,1471522.JFNU01000169_gene923	HL	0.1794871794871795	78	0	31	0	11
func_d8ea65a55a81	psaD :: PsaD	1499502.EV12_0481,74547.PMT_1710		0	78	0	31	0	11
func_d93fc1042c13	epsB :: COG0489 ATPases involved in chromosome partitioning	585423.KR49_06480,166318.Syn8016DRAFT_1715	HL,LLI	0.08974358974358974	78	0.06451612903225806	31	0	11
func_d99db445ec15	Glycosyl hydrolase-like 10	74547.PMT_1053,1499502.EV12_0017		0	78	0	31	0	11
func_d9c189832620	Glycosyltransferase	1321815.HMPREF9193_00022,232348.ADXL01000091_gene444,74547.PMT_0085,93060.P9215_14551	HL	0.038461538461538464	78	0	31	0	11
func_da937115d3e3	rph :: Phosphorolytic exoribonuclease that removes nucleotide residues following the -CCA terminus of tRNA and adds nucleotides to the ends of RNA molecules by using nucleoside diphosphates as substrates	1499502.EV12_1643,74547.PMT_1830		0	78	0	31	0	11
func_daa228148ad3	GtrA-like protein	477184.KYC_08055,93060.P9215_12621,167548.EU98_1815,1501268.EW14_1271,827.JFJK01000002_gene1053	HL	0.10256410256410256	78	0	31	0	11
func_dabd2fa53f76	narB :: Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	585423.KR49_08640,64471.sync_2888	LLI	0	78	0.45161290322580644	31	0	11
func_db372e156376	Pfam:DUF3252	1499502.EV12_1779		0	78	0	31	0	11
func_dbafa4f91e56	rimO :: Catalyzes the methylthiolation of an aspartic acid residue of ribosomal protein S12	167546.P9301_01171,93060.P9215_01181,167550.EV00_0485,74546.PMT9312_0106,59925.EU91_0273,167548.EU98_1126,59919.PMM0102,1471459.JFLJ01000024_gene156,93059.P9211_01161,167542.P9515_01141,146891.A9601_01181,167539.Pro_0121,59926.EV02_1123,1499499.EV06_0680,59921.EU92_1865,93057.EU95_1896,1499498.EV05_0952,74547.PMT_0175,1471522.JFNU01000202_gene1385,1501268.EW14_0128,74545.EU96_0186,1499502.EV12_1833	HL,LLIILLIII	0.9743589743589743	78	0	31	1.0	11
func_dbda0d28f478	ATPase related to phosphate starvation-inducible protein PhoH	93060.P9215_16371,74545.EU96_1748,74546.PMT9312_1494	HL	0.11538461538461539	78	0	31	0	11
func_dbdd30967432	ATPases associated with a variety of cellular activities	929703.KE386491_gene2630,935948.KE386494_gene669,93057.EU95_0726,1249975.JQLP01000003_gene173,74547.PMT_0553,1226994.AMZB01000081_gene191,98439.AJLL01000009_gene4037,1499502.EV12_2813,74545.EU96_1348,1337936.IJ00_16845,1089552.KI911559_gene3154	HL,LLI	0.15384615384615385	78	0.1935483870967742	31	0	11
func_dc015666a3cd	This enzyme acetylates the N-terminal alanine of ribosomal protein S18	167546.P9301_11961,146891.A9601_11951,74546.PMT9312_1100,59919.PMM1089,59926.EV02_0496,93060.P9215_12251,1471522.JFNU01000151_gene714,1471459.JFLJ01000123_gene559,167542.P9515_11801,167548.EU98_0230,59921.EU92_0983,1501268.EW14_1229,59925.EU91_1099,74545.EU96_1893	HL	0.9358974358974359	78	0	31	0	11
func_dc13b459b1cc	Sulfatase	469383.Cwoe_5128,74547.PMT_1515,1499502.EV12_1509,585423.KR49_09395,1499502.EV12_0527		0	78	0	31	0	11
func_dc6ce72c3368	ATPase family associated with various cellular activities (AAA)	74547.PMT_1729,114615.BRADO4942,1499502.EV12_1209	HL	0.01282051282051282	78	0	31	0	11
func_dc904737ebe3	nplT :: Alpha-amylase domain	1499502.EV12_0081,59931.WH7805_06371,74547.PMT_0192	LLI	0	78	0.03225806451612903	31	0	11
