key	enrichment_score	unadjusted_p_value	adjusted_q_value	associated_groups	accession	function	p_HL	N_HL	p_LLI	N_LLI	p_LLIILLIII	N_LLIILLIII	p_LLIV	N_LLIV
func_b805a60a914f	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_2616,74547.PMT_0712	Ami_2	0	78	0	31	0	11	1	10
func_b89f1aa66dab	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_1300,1499502.EV12_2461	NfeD-like C-terminal,  partner-binding	0	78	0	31	0	11	1	10
func_b91464e13167	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_1453,1499502.EV12_1052	talC :: Transaldolase/Fructose-6-phosphate aldolase	0	78	0	31	0	11	1	10
func_b97fadb23992	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_2226,1499502.EV12_2357	urtD :: Branched-chain amino acid ATP-binding cassette transporter	0	78	0	31	0	11	1	10
func_b99df91a64c1	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_2615,74547.PMT_0713	lytic transglycosylase activity	0	78	0	31	0	11	1	10
func_ba13ec09fcb5	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_2636,74547.PMT_0693	ugpA :: Binding-protein-dependent transport system inner membrane component	0	78	0	31	0	11	1	10
func_ba5b5a7fc7de	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_1295	glcD :: FAD linked oxidases, C-terminal domain	0	78	0	31	0	11	1	10
func_ba72ee01c72d	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_1858,1499502.EV12_0248,74547.PMT_0154	Protein kinase domain	0	78	0	31	0	11	1	10
func_bacf724a7925	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_2199,1499502.EV12_2315	pdxH :: Catalyzes the oxidation of either pyridoxine 5'- phosphate (PNP) or pyridoxamine 5'-phosphate (PMP) into pyridoxal 5'-phosphate (PLP)	0	78	0	31	0	11	1	10
func_bc1c85713603	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_1778,1499502.EV12_3035	Phosphodiester glycosidase	0	78	0	31	0	11	1	10
func_bc713ea04ebc	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_0385,1499502.EV12_3079	Esterase lipase thioesterase family active site	0	78	0	31	0	11	1	10
func_bee7d0ac6a85	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_0145	srrA :: Bacterial extracellular solute-binding protein	0	78	0	31	0	11	1	10
func_c22fc301bfa9	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_2033,74547.PMT_1174	trm1 :: N2,N2-dimethylguanosine tRNA methyltransferase	0	78	0	31	0	11	1	10
func_c2efb868d723	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_2404,74547.PMT_2265	Part of the MsrPQ system that repairs oxidized periplasmic proteins containing methionine sulfoxide residues (Met-O),  using respiratory chain electrons. Thus protects these proteins from oxidative-stress damage caused by reactive species of oxygen and chlorine generated by the host defense mechanisms. MsrPQ is essential for the maintenance of envelope integrity under bleach stress,  rescuing a wide series of structurally unrelated periplasmic proteins from methionine oxidation. MsrQ provides electrons for reduction to the reductase catalytic subunit MsrP,  using the quinone pool of the respiratory chain	0	78	0	31	0	11	1	10
func_c6911de6af46	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_0616,74547.PMT_2026	hrcA :: Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons	0	78	0	31	0	11	1	10
func_c889ac7e8805	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_1624,74547.PMT_1824	slt :: Transglycosylase SLT domain	0	78	0	31	0	11	1	10
func_ca24ce7ba2eb	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_0848,74547.PMT_1013	Phytochelatin synthase	0	78	0	31	0	11	1	10
func_ca5223c3db13	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_2344,74547.PMT_2218	dps :: Belongs to the Dps family	0	78	0	31	0	11	1	10
func_ccd1dadcff9c	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_2608,74547.PMT_0719	Domain of unknown function (DUF4330)	0	78	0	31	0	11	1	10
func_cec326b93e1d	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_0746,1499502.EV12_2579	Tellurite resistance protein TerB	0	78	0	31	0	11	1	10
func_d03e80243626	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_1250	psaI :: Photosystem I subunit VIII (PsaI)	0	78	0	31	0	11	1	10
func_d11cfe9c88e2	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_2099,74547.PMT_1236	FAD-dependent	0	78	0	31	0	11	1	10
func_d2ed6843c59c	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_2278	desC :: Fatty acid desaturase	0	78	0	31	0	11	1	10
func_d8ea65a55a81	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_1710,1499502.EV12_0481	psaD :: PsaD	0	78	0	31	0	11	1	10
func_d99db445ec15	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_0017,74547.PMT_1053	Glycosyl hydrolase-like 10	0	78	0	31	0	11	1	10
func_da937115d3e3	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_1643,74547.PMT_1830	rph :: Phosphorolytic exoribonuclease that removes nucleotide residues following the -CCA terminus of tRNA and adds nucleotides to the ends of RNA molecules by using nucleoside diphosphates as substrates	0	78	0	31	0	11	1	10
func_db372e156376	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_1779	Pfam:DUF3252	0	78	0	31	0	11	1	10
func_dc13b459b1cc	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	585423.KR49_09395,74547.PMT_1515,1499502.EV12_1509,469383.Cwoe_5128,1499502.EV12_0527	Sulfatase	0	78	0	31	0	11	1	10
func_dd3bd115bc85	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_0072,74547.PMT_0184	mtnC :: Bifunctional enzyme that catalyzes the enolization of 2,3-diketo-5-methylthiopentyl-1-phosphate (DK-MTP-1-P) into the intermediate 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate (HK-MTPenyl-1-P), which is then dephosphorylated to form the acireductone 1,2-dihydroxy-3-keto-5-methylthiopentene (DHK- MTPene)	0	78	0	31	0	11	1	10
func_dd62bb816d03	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_0799,74547.PMT_0308	oplaH :: Hydantoinase B/oxoprolinase	0	78	0	31	0	11	1	10
func_de0d65895a8a	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_1237,74547.PMT_0845,1499502.EV12_2100,1499502.EV12_1114	DNA gyrase B-,  phy	0	78	0	31	0	11	1	10
func_dfbf813c875d	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_1830,74547.PMT_0178	psbU :: Stabilizes the structure of photosystem II oxygen- evolving complex (OEC), the ion environment of oxygen evolution and protects the OEC against heat-induced inactivation	0	78	0	31	0	11	1	10
func_e41698caea49	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_0134,1499502.EV12_2119	Belongs to the iron ascorbate-dependent oxidoreductase family	0	78	0	31	0	11	1	10
func_e6cf88030894	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_1682,1499502.EV12_0429	cpeA :: Phycobilisome protein	0	78	0	31	0	11	1	10
func_e8c09fbf919e	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_0664,1499502.EV12_2982,74547.PMT_0423,1499502.EV12_2670	Muramidase (Phage lambda lysozyme)	0	78	0	31	0	11	1	10
func_eaa46ff47231	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_0733,74547.PMT_0734	sigma factor activity	0	78	0	31	0	11	1	10
func_eb52f395cb20	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_1639,1499502.EV12_0750	Helicase associated domain (HA2)  Add an annotation	0	78	0	31	0	11	1	10
func_ed423cbac914	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_0969,1499502.EV12_0883	Bacterial Cytochrome Ubiquinol Oxidase	0	78	0	31	0	11	1	10
func_f03481e2932c	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_1889,74547.PMT_1335	nanE :: Converts N-acetylmannosamine-6-phosphate (ManNAc-6-P) to N-acetylglucosamine-6-phosphate (GlcNAc-6-P)	0	78	0	31	0	11	1	10
func_f0e8fcb24ea8	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_2266,74547.PMT_2163	Tripartite ATP-independent periplasmic transporter,  DctM component	0	78	0	31	0	11	1	10
func_f1ff0a09005a	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_0686,74547.PMT_1586	msrB :: Belongs to the MsrB Met sulfoxide reductase family	0	78	0	31	0	11	1	10
func_f313aaea6f2e	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_1716,74547.PMT_1898	psbL :: One of the components of the core complex of photosystem II (PSII). PSII is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. This subunit is found at the monomer-monomer interface and is required for correct PSII assembly and or dimerization	0	78	0	31	0	11	1	10
func_f3afead28f4b	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_1712,1499502.EV12_0483	Glutamate-cysteine ligase family 2(GCS2)	0	78	0	31	0	11	1	10
func_f5f06163e9d7	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_1598,1499502.EV12_0699	comM :: Magnesium chelatase, subunit ChlI	0	78	0	31	0	11	1	10
func_f779cdf5e7cb	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_0530,74547.PMT_1513	Type VI secretion	0	78	0	31	0	11	1	10
func_f9379e16aae7	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	585423.KR49_05150	petM :: Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions	0	78	0	31	0	11	1	10
func_fa43c73a963b	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_0564,1499502.EV12_0041,74547.PMT_1044,74547.PMT_1486	Sugar (and other) transporter	0	78	0	31	0	11	1	10
func_fa89333ca741	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	1499502.EV12_0693,74547.PMT_1591	ycf66 :: Ycf66 protein N-terminus	0	78	0	31	0	11	1	10
func_fb606229c0ea	130.00208881447622	5.402854575312691e-28	1.0540554385745946e-28	LLIV	74547.PMT_2095,1499502.EV12_0315	Pilus assembly protein	0	78	0	31	0	11	1	10
func_909b05d27dac	130.00034597728956	5.40752907278161e-28	1.0540554385745946e-28	LLIILLIII,LLIV	167539.Pro_1115,1499498.EV05_0020,93059.P9211_11051,1499498.EV05_1452,74547.PMT_1070	sequence-specific DNA binding	0	78	0	31	1	11	1	10
func_9303b7d903cf	130.00034597728956	5.40752907278161e-28	1.0540554385745946e-28	LLIILLIII,LLIV	1499498.EV05_1024,167539.Pro_0047,93059.P9211_00501,74547.PMT_2158,1499499.EV06_0751	hepA :: Alternative locus ID	0	78	0	31	1	11	1	10
func_13281b76bc8e	125.94078845538768	4.0526282656566755e-27	7.683697736228249e-28	LLI,LLIILLIII,LLIV	1499498.EV05_0718,1501269.EW15_0416,93059.P9211_03461,167555.NATL1_04011,74547.PMT_1669,1499502.EV12_0404,167539.Pro_0350,1499499.EV06_0450	Haloacid dehalogenase epoxide hydrolase family	0	78	0.967741935483871	31	1	11	1	10
func_2fcc6dbf5762	125.94078845538768	4.0526282656566755e-27	7.683697736228249e-28	LLI,LLIILLIII,LLIV	1499498.EV05_1147,167539.Pro_1412,167555.NATL1_17581,1499499.EV06_0165,1501269.EW15_1815,1499502.EV12_1990,93059.P9211_13851,74547.PMT_1406	Cyanobacteria-specific protein containing UvrC-like endonuclease domain	0	78	0.967741935483871	31	1	11	1	10
func_3263af35b57f	125.94078845538768	4.0526282656566755e-27	7.683697736228249e-28	LLI,LLIILLIII,LLIV	167539.Pro_1070,74547.PMT_0435,1501269.EW15_0688,1499502.EV12_2966,1499498.EV05_1497,93059.P9211_10591,167555.NATL1_06471	folB :: dihydroneopterin aldolase	0	78	0.967741935483871	31	1	11	1	10
func_569d3f2693b1	125.94078845538768	4.0526282656566755e-27	7.683697736228249e-28	LLI,LLIILLIII,LLIV	1501269.EW15_0033,167555.NATL1_00311,167539.Pro_0033,1499498.EV05_1039,93059.P9211_00331,1499502.EV12_1440,74547.PMT_0038,1499499.EV06_0764	Bacterial type II secretion system pr	0	78	0.967741935483871	31	1	11	1	10
func_a9a9e4e52d7b	125.94078845538768	4.0526282656566755e-27	7.683697736228249e-28	LLI,LLIILLIII,LLIV	167539.Pro_0192,1499502.EV12_1373,1499498.EV05_0884,93059.P9211_01851,167555.NATL1_02421,1499499.EV06_0612,74547.PMT_2039	nagA :: Belongs to the metallo-dependent hydrolases superfamily. NagA family	0	78	0.967741935483871	31	1	11	1	10
func_bf9350beb8dd	124.54839274362124	8.08565440173998e-27	1.5164498029225653e-27	LLI	167555.NATL1_15611,167555.NATL1_15541	Photosystem II protein	0	78	0.967741935483871	31	0	11	0	10
func_de09873574ba	124.54839274362124	8.08565440173998e-27	1.5164498029225653e-27	LLI	1501269.EW15_1714,167555.NATL1_16581	Ribonuclease P protein component	0	78	0.967741935483871	31	0	11	0	10
func_2866b4372f2d	123.08636407046771	1.6698098679656342e-26	3.114861004185603e-27	LLI,LLIILLIII,LLIV	1499502.EV12_0542,1499498.EV05_0164,167539.Pro_1635,167555.NATL1_18811,1499499.EV06_1818,74547.PMT_1502,93059.P9211_16021,1501269.EW15_1934	putP :: Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family	0	78	1	31	0.8181818181818182	11	1	10
func_5893c1ee2e4c	122.09530242080386	2.7298940691768765e-26	4.987831630519454e-27	LLI,LLIILLIII,LLIV	167539.Pro_0557,167555.NATL1_06101,1499498.EV05_0505,74547.PMT_1199,1501269.EW15_0652,1499499.EV06_0240,93059.P9211_05581	ccmK2 :: Alternative locus ID	0	78	0.935483870967742	31	1	11	1	10
func_bad051b5ff74	122.09530242080386	2.7298940691768765e-26	4.987831630519454e-27	LLI,LLIILLIII,LLIV	167555.NATL1_17921,84588.SYNW1632,1501269.EW15_1849,93059.P9211_13471,167539.Pro_1209,1499502.EV12_0767,1499499.EV06_1409,74547.PMT_0333,1499498.EV05_1188	4Fe-4S iron sulfur cluster binding pr	0	78	0.935483870967742	31	1	11	1	10
func_e587151c6042	122.09530242080386	2.7298940691768765e-26	4.987831630519454e-27	LLI,LLIILLIII,LLIV	1499502.EV12_3000,1501269.EW15_1869,1499499.EV06_1398,1499498.EV05_1346,93059.P9211_12061,167539.Pro_1196,167555.NATL1_18141,74547.PMT_1540	uup :: ATPase components of ABC transporters with duplicated ATPase	0	78	0.935483870967742	31	1	11	1	10
func_25635bbd8f98	122.07309865024087	2.760122904323707e-26	4.987831630519454e-27	LLI,LLIILLIII,LLIV	167539.Pro_1106,1499498.EV05_1461,1499502.EV12_0009,1501269.EW15_1551,167555.NATL1_14911,1499499.EV06_1302,74547.PMT_1060,93059.P9211_10971	rimI :: acetyltransferase	0	78	0.967741935483871	31	0.9090909090909092	11	1	10
func_3f2cc4ec23e3	122.07309865024087	2.760122904323707e-26	4.987831630519454e-27	LLI,LLIILLIII,LLIV	1499499.EV06_1242,74547.PMT_0397,93059.P9211_10361,167555.NATL1_06711,1499498.EV05_1520,167539.Pro_1047,1501269.EW15_0712	ubiD :: Belongs to the UbiD family	0	78	0.967741935483871	31	0.9090909090909092	11	1	10
func_c3bd7b7ed0a9	122.07309865024087	2.760122904323707e-26	4.987831630519454e-27	LLI,LLIILLIII,LLIV	1499502.EV12_2380,167539.Pro_1859,74547.PMT_2242,1499498.EV05_0388,167555.NATL1_21741,1499499.EV06_1581,1501269.EW15_2260,93059.P9211_18281	Anthranilate phosphoribosyltransferase	0	78	0.967741935483871	31	0.9090909090909092	11	1	10
func_359158c325a9	121.97581045722134	2.8965693159276285e-26	5.18044167566736e-27	HL	146891.A9601_06471,1471522.JFNU01000005_gene1561,93060.P9215_06731,167548.EU98_0101,74546.PMT9312_0591,167546.P9301_06171,167550.EV00_1734,59919.PMM0591,59925.EU91_0086,167542.P9515_06561,1501268.EW14_0637,93057.EU95_1454,59921.EU92_0759	folB :: Catalyzes the conversion of 7,8-dihydroneopterin to 6- hydroxymethyl-7,8-dihydropterin	0.97435897435897445	78	0	31	0	11	0	10
func_82c7a5261f3f	121.97581045722134	2.8965693159276285e-26	5.18044167566736e-27	HL	59919.PMM0306,146891.A9601_03301,59925.EU91_0476,167550.EV00_0694,167542.P9515_03401,59921.EU92_1652,1501268.EW14_0350,59926.EV02_0914,167548.EU98_0858,74546.PMT9312_0308,93060.P9215_03311,167546.P9301_03311,1471522.JFNU01000004_gene253,93057.EU95_1687	cpcS :: Covalently attaches a chromophore to Cys residue(s) of phycobiliproteins	0.97435897435897445	78	0	31	0	11	0	10
func_fcf6e1df2a19	120.25717207210731	6.792815414791217e-26	1.2086478803135643e-26	LLI,LLIILLIII,LLIV	93059.P9211_02351,167555.NATL1_02921,1499498.EV05_0831,74547.PMT_1548,1501269.EW15_0305,1499502.EV12_0215	dnaJ3 :: DnaJ-class molecular chaperone	0	78	1	31	0.2727272727272727	11	1	10
func_e1f5abf179ee	119.98847443981478	7.761022230866971e-26	1.3738757209383874e-26	HL,LLIILLIII,LLIV	93060.P9215_02641,74545.EU96_1948,167542.P9515_02741,59926.EV02_0981,93059.P9211_02651,59919.PMM0241,1499499.EV06_0532,1499498.EV05_0801,74547.PMT_1823,1499502.EV12_1621,167546.P9301_02641,167539.Pro_0271,167548.EU98_0924,59921.EU92_1718,146891.A9601_02631,59925.EU91_0412,74546.PMT9312_0243,1471522.JFNU01000004_gene190,1501268.EW14_0286	glmM :: Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate	0.9871794871794872	78	0	31	0.9090909090909092	11	1	10
func_075ceb29f574	119.7115611885186	8.903409067260838e-26	1.5445818403140176e-26	HL,LLIILLIII,LLIV	167550.EV00_1901,1499499.EV06_0376,59925.EU91_0600,74545.EU96_1084,146891.A9601_04821,93059.P9211_04231,59919.PMM0427,167542.P9515_04891,167539.Pro_0423,74547.PMT_0271,167548.EU98_0741,74546.PMT9312_0426,1499502.EV12_0156,167546.P9301_04511,1499498.EV05_0643,59921.EU92_1106,59926.EV02_0771,93060.P9215_05061	mrcB :: Alternative locus ID	0.97435897435897445	78	0	31	1	11	1	10
func_bdf980500b1b	119.7115611885186	8.903409067260838e-26	1.5445818403140176e-26	HL,LLIILLIII,LLIV	59919.PMM0185,93057.EU95_1811,167539.Pro_0210,69042.WH5701_11479,93059.P9211_02031,1499502.EV12_1400,316278.SynRCC307_2299,74546.PMT9312_0187,59921.EU92_1779,74547.PMT_2068,1499499.EV06_0594,167542.P9515_02141,167548.EU98_1043,146891.A9601_02031,74545.EU96_0839,59926.EV02_1038,167546.P9301_02051,1501268.EW14_0228,1499498.EV05_0866,167550.EV00_0569,1471522.JFNU01000004_gene132,59925.EU91_0355,93060.P9215_02031	of the beta-lactamase fold	0.97435897435897445	78	0	31	1	11	1	10
func_c2890406cb46	119.7115611885186	8.903409067260838e-26	1.5445818403140176e-26	HL,LLIILLIII,LLIV	1471459.JFLJ01000132_gene1311,1501268.EW14_1433,74545.EU96_1506,1471522.JFNU01000169_gene953,1499499.EV06_0019,93060.P9215_13981,146891.A9601_13771,59919.PMM1184,74547.PMT_1369,167542.P9515_13561,59925.EU91_1276,1499502.EV12_1926,1499498.EV05_1262,59921.EU92_0233,167539.Pro_1300,59926.EV02_1760,74546.PMT9312_1285,167546.P9301_13851,167548.EU98_1898,93059.P9211_12711	rnpA :: RNaseP catalyzes the removal of the 5'-leader sequence from pre-tRNA to produce the mature 5'-terminus. It can also cleave other RNA substrates such as 4.5S RNA. The protein component plays an auxiliary but essential role in vivo by binding to the 5'-leader sequence and broadening the substrate specificity of the ribozyme	0.97435897435897445	78	0	31	1	11	1	10
func_dbafa4f91e56	119.7115611885186	8.903409067260838e-26	1.5445818403140176e-26	HL,LLIILLIII,LLIV	167548.EU98_1126,167550.EV00_0485,93060.P9215_01181,1471522.JFNU01000202_gene1385,74547.PMT_0175,1499499.EV06_0680,74546.PMT9312_0106,146891.A9601_01181,59926.EV02_1123,1499498.EV05_0952,1501268.EW14_0128,167539.Pro_0121,93059.P9211_01161,59919.PMM0102,1471459.JFLJ01000024_gene156,1499502.EV12_1833,93057.EU95_1896,59921.EU92_1865,74545.EU96_0186,59925.EU91_0273,167542.P9515_01141,167546.P9301_01171	rimO :: Catalyzes the methylthiolation of an aspartic acid residue of ribosomal protein S12	0.97435897435897445	78	0	31	1	11	1	10
func_dff875db775c	119.67534125492362	9.064769129529818e-26	1.564751162216178e-26	LLI,LLIILLIII	1501269.EW15_1531,167555.NATL1_14711,1499498.EV05_1482	Belongs to the glutaredoxin family. Monothiol subfamily	0	78	0.967741935483871	31	0.09090909090909093	11	0	10
func_0cd0c6e4ac8e	119.20508756671616	1.144537602348247e-25	1.9659084467873514e-26	LLI	1501269.EW15_2286,167555.NATL1_21991	Alpha/beta hydrolase of unknown function (DUF1400)	0	78	0.935483870967742	31	0	11	0	10
